"Story","Title","Result","Date","Stability","Duration (s)"
"Results Entry","Accessing Results Entry","SUCCESS","2023-02-22T11:28:50.796Z[Etc/UTC]","0.0","12.55"
"Results Entry","Searching for test result entry forms","SUCCESS","2023-02-22T11:29:03.382Z[Etc/UTC]","0.0","15.62"
"Results Entry","Results Entry Set-up","SUCCESS","2023-02-22T11:29:19.038Z[Etc/UTC]","0.0","38.63"
"Results Entry","Entering Test Results","SUCCESS","2023-02-22T11:29:57.701Z[Etc/UTC]","0.0","11.36"
"Results Entry","Accept As Is functionality","SUCCESS","2023-02-22T11:31:16.838Z[Etc/UTC]","0.0","9.97"
"Results Entry","Verification","SUCCESS","2023-02-22T11:31:26.842Z[Etc/UTC]","0.0","6.75"
