"Story","Title","Result","Date","Stability","Duration (s)"
"Add Batch Orders Feature","Add Batch Orders action","FAILURE","2023-06-26T18:16:16.403Z[Etc/UTC]","0.0","11.35"
"Add Batch Orders Feature","Batch Order Entry Screen","FAILURE","2023-06-26T18:16:27.798Z[Etc/UTC]","0.0","10.75"
