"Story","Title","Result","Date","Stability","Duration (s)"
"Test Management Feature","Validate list items in Test Management menu","SUCCESS","2023-07-22T09:04:00.426Z[Etc/UTC]","0.0","8.18"
"Test Management Feature","Open Rename Existing Test Names page","SUCCESS","2023-07-22T09:04:08.64Z[Etc/UTC]","0.0","34.24"
"Test Management Feature","User rejects the testName updates","SUCCESS","2023-07-22T09:04:42.916Z[Etc/UTC]","0.0","16.42"
"Test Management Feature","User cancels the testName updates","SUCCESS","2023-07-22T09:04:59.369Z[Etc/UTC]","0.0","16.67"
"Test Management Feature","Add new tests","SUCCESS","2023-07-22T09:05:16.071Z[Etc/UTC]","0.0","21.53"
"Test Management Feature","Verify Added new testName","SUCCESS","2023-07-22T09:05:37.634Z[Etc/UTC]","0.0","23.89"
"Test Management Feature","Modify test details","ERROR","2023-07-22T09:06:01.556Z[Etc/UTC]","0.0","48.21"
