"Story","Title","Result","Date","Stability","Duration (s)"
"Validation","Validation","SUCCESS","2023-02-23T14:05:57.421Z[Etc/UTC]","0.0","53.54"
"Validation","Overall Page","SUCCESS","2023-02-23T14:06:50.996Z[Etc/UTC]","0.0","19.87"
"Validation","Verification","SUCCESS","2023-02-23T14:07:10.898Z[Etc/UTC]","0.0","18.78"
