"Story","Title","Result","Date","Stability","Duration (s)"
"WorkPlan Feature","Work plan by Test","FAILURE","2023-02-23T11:24:26.093Z[Etc/UTC]","0.0","6.4"
"WorkPlan Feature","Work plan by Panel","FAILURE","2023-02-23T11:24:32.522Z[Etc/UTC]","0.0","8.95"
"WorkPlan Feature","Work plan by Unit","FAILURE","2023-02-23T11:24:41.506Z[Etc/UTC]","0.0","6.2"
"WorkPlan Feature","Verification","FAILURE","2023-02-23T11:24:47.741Z[Etc/UTC]","0.0","17.7"
