"Story","Title","Result","Date","Stability","Duration (s)"
"WorkPlan Feature","Work plan by Test","FAILURE","2023-02-23T10:06:00.277Z[Etc/UTC]","0.0","7.11"
"WorkPlan Feature","Work plan by Panel","FAILURE","2023-02-23T10:06:07.411Z[Etc/UTC]","0.0","9.01"
"WorkPlan Feature","Work plan by Unit","FAILURE","2023-02-23T10:06:16.451Z[Etc/UTC]","0.0","6.47"
"WorkPlan Feature","Verification","ERROR","2023-02-23T10:06:22.946Z[Etc/UTC]","0.0","9.67"
