"Story","Title","Result","Date","Stability","Duration (s)"
"Validation","Validation","FAILURE","2023-03-16T18:20:28.425Z[Etc/UTC]","0.0","69.27"
"Validation","Overall Page","FAILURE","2023-03-16T18:21:37.742Z[Etc/UTC]","0.0","13.83"
