"Story","Title","Result","Date","Stability","Duration (s)"
"Modify Order","Order Search","SUCCESS","2023-07-24T08:44:21.382Z[Etc/UTC]","0.0","34.95"
"Modify Order","Order Information","SUCCESS","2023-07-24T08:44:56.378Z[Etc/UTC]","0.0","41.81"
"Modify Order","Current Test Information","SUCCESS","2023-07-24T08:45:38.236Z[Etc/UTC]","0.0","31.96"
"Modify Order","Available Test Information","SUCCESS","2023-07-24T08:46:10.244Z[Etc/UTC]","0.0","11.62"
"Modify Order","Add Order","SUCCESS","2023-07-24T08:46:21.92Z[Etc/UTC]","0.0","36.24"
"Modify Order","Collection Date","SUCCESS","2023-07-24T08:46:58.211Z[Etc/UTC]","0.0","53.78"
"Modify Order","Collection Time","SUCCESS","2023-07-24T08:47:52.034Z[Etc/UTC]","0.0","65.67"
"Modify Order","Add Tests","SUCCESS","2023-07-24T08:48:57.747Z[Etc/UTC]","0.0","43.95"
"Modify Order","Verification","SUCCESS","2023-07-24T08:49:41.743Z[Etc/UTC]","0.0","11.21"
