"Story","Title","Result","Date","Stability","Duration (s)"
"Test Management Feature","Validate list items in Test Management menu","SUCCESS","2023-07-24T08:59:55.839Z[Etc/UTC]","0.0","7.4"
"Test Management Feature","Open Rename Existing Test Names page","SUCCESS","2023-07-24T09:00:03.284Z[Etc/UTC]","0.0","34.81"
"Test Management Feature","User rejects the testName updates","SUCCESS","2023-07-24T09:00:38.136Z[Etc/UTC]","0.0","16.77"
"Test Management Feature","User cancels the testName updates","SUCCESS","2023-07-24T09:00:54.96Z[Etc/UTC]","0.0","17.46"
"Test Management Feature","Add new tests","SUCCESS","2023-07-24T09:01:12.472Z[Etc/UTC]","0.0","22.43"
"Test Management Feature","Verify Added new testName","SUCCESS","2023-07-24T09:01:34.949Z[Etc/UTC]","0.0","23.06"
"Test Management Feature","Modify test details","SUCCESS","2023-07-24T09:01:58.057Z[Etc/UTC]","0.0","55.65"
