"Story","Title","Result","Date","Stability","Duration (s)"
"Validation","Validation","SUCCESS","2023-02-25T22:53:09.678Z[Etc/UTC]","0.0","63.5"
"Validation","Overall Page","SUCCESS","2023-02-25T22:54:13.215Z[Etc/UTC]","0.0","18.69"
"Validation","Verification","SUCCESS","2023-02-25T22:54:31.942Z[Etc/UTC]","0.0","17.98"
