"Story","Title","Result","Date","Stability","Duration (s)"
"Modify Order","Order Search","ERROR","2023-03-16T21:23:34.726Z[Etc/UTC]","0.0","77.7"
"Modify Order","Order Information","FAILURE","2023-03-16T21:24:52.465Z[Etc/UTC]","0.0","8.15"
"Modify Order","Current Test Information","FAILURE","2023-03-16T21:25:00.656Z[Etc/UTC]","0.0","7.58"
"Modify Order","Available Test Information","FAILURE","2023-03-16T21:25:08.273Z[Etc/UTC]","0.0","7.59"
"Modify Order","Add Order","ERROR","2023-03-16T21:25:15.894Z[Etc/UTC]","0.0","60.03"
"Modify Order","Collection Date","ERROR","2023-03-16T21:26:15.957Z[Etc/UTC]","0.0","239.96"
"Modify Order","Collection Time","ERROR","2023-03-16T21:30:15.954Z[Etc/UTC]","0.0","299.87"
"Modify Order","Add Tests","ERROR","2023-03-16T21:35:15.861Z[Etc/UTC]","0.0","119.72"
