"Story","Title","Result","Date","Stability","Duration (s)"
"Validation","Validation","SUCCESS","2023-03-15T20:42:27.023Z[Etc/UTC]","0.0","91.61"
"Validation","Overall Page","SUCCESS","2023-03-15T20:43:58.668Z[Etc/UTC]","0.0","20.57"
"Validation","Verification","SUCCESS","2023-03-15T20:44:19.276Z[Etc/UTC]","0.0","21.23"
