"Story","Title","Result","Date","Stability","Duration (s)"
"WorkPlan Feature","Work plan by Test","SUCCESS","2023-07-17T15:51:25.292Z[Etc/UTC]","0.0","14.47"
"WorkPlan Feature","Work plan by Panel","SUCCESS","2023-07-17T15:51:39.798Z[Etc/UTC]","0.0","10.22"
"WorkPlan Feature","Work plan by Unit","SUCCESS","2023-07-17T15:51:50.054Z[Etc/UTC]","0.0","9.06"
"WorkPlan Feature","Verification","SUCCESS","2023-07-17T15:51:59.168Z[Etc/UTC]","0.0","64.01"
