"Story","Title","Result","Date","Stability","Duration (s)"
"Validation","Validation","FAILURE","2023-02-23T09:12:23.748Z[Etc/UTC]","0.0","25.84"
"Validation","Overall Page","FAILURE","2023-02-23T09:12:49.626Z[Etc/UTC]","0.0","10.77"
"Validation","Verification","SUCCESS","2023-02-23T09:13:00.431Z[Etc/UTC]","0.0","13.12"
